Time,U,V,W
4.3757503,-497.0589849,252.9968299,150.5610837
4.378751501,-497.7664382,246.6149121,159.0373919
4.381752701,-498.2144683,240.2596677,167.5473581
4.384753902,-497.636529,233.3969794,175.6261761
4.387755102,-497.0910966,226.7643768,183.9156678
4.390756303,-496.2027121,220.1002458,192.1881686
4.393757503,-494.9713756,213.4045867,200.4436783
4.396758703,-493.3970871,206.6773993,208.682197
4.399759904,-490.9102052,199.7067106,216.7699443
4.402761104,-488.2903565,192.7826328,224.8900157
4.405762305,-485.2637009,185.8032652,232.9780997
4.408763505,-481.8302384,178.7686079,241.0341963
4.411764706,-477.9899688,171.6786609,249.0583056
4.414765906,-473.1716576,164.0613446,256.8699261
4.417767107,-468.1498291,156.5567411,264.7137957
4.420768307,-462.6552858,148.9423805,272.5048521
4.423769508,-456.6880278,141.2182627,280.2430952
4.426770708,-450.248055,133.3843876,287.9285252
4.429771909,-443.3353674,125.4407553,295.5611419
4.432773109,-436.5773249,116.9963489,303.3908494
4.43577431,-430.1067463,109.0023896,311.1241148
4.43877551,-423.6361677,101.0084304,318.8573802
4.441776711,-417.165589,93.01447111,326.5906456
4.444777911,-410.6950104,85.02051185,334.323911
4.447779112,-405.9387315,75.93036226,345.5272198
4.450780312,-399.9638229,67.61945223,354.2638082
4.453781513,-393.9889142,59.30854219,363.0003966
4.456782713,-388.0140056,50.99763216,371.736985
4.459783914,-382.0390969,42.68672212,380.4735734
4.462785114,-378.4553875,32.28565554,392.3780192
4.465786315,-373.1819404,23.36159526,402.0439028
4.468787515,-367.9084933,14.43753499,411.7097864
4.471788715,-362.6350461,5.513474712,421.37567
4.474789916,-357.361599,-3.410585562,431.0415536
4.477791116,-352.5944983,-13.73977147,436.6674956
4.480792317,-347.4717848,-23.08212194,445.1307337
4.483793517,-342.3490714,-32.42447241,453.5939719
4.486794718,-337.2263579,-41.76682288,462.05721
4.489795918,-332.1036445,-51.10917335,470.5204482
4.492797119,-324.6668204,-58.97332534,471.1088634
4.495798319,-318.3962362,-67.58244341,475.6659446
4.49879952,-311.9444391,-76.07580704,479.6063658
4.50180072,-305.3114291,-84.45341623,482.9301272
4.504801921,-298.4972063,-92.71527096,485.6372287
4.507803121,-292.4287097,-101.0098073,488.6280657
4.510804322,-285.7187928,-109.1148936,490.5552137
4.513805522,-278.9019276,-117.1161178,491.9378398
4.516806723,-271.9781142,-125.01348,492.7759439
4.519807923,-264.9473526,-132.8069802,493.0695262
4.522809124,-259.4268386,-142.154075,496.2015739
4.525810324,-253.0089853,-150.5872394,497.1356924
4.528811525,-246.6167898,-159.0524493,497.8026859
4.531812725,-240.2502524,-167.5497047,498.2025543
4.534813926,-233.9093729,-176.0790054,498.3352976
4.537815126,-226.7914255,-183.9446087,497.1211856
4.540816327,-220.0850372,-192.1767278,496.1590163
4.543817527,-213.3369181,-200.3824847,494.8390786
4.546818727,-206.5470681,-208.5618795,493.1613725
4.549819928,-199.7154873,-216.7149121,491.1258981
4.552821128,-192.7164512,-224.8228968,488.178061
4.555822329,-185.7350836,-232.9133476,485.1344773
4.558823529,-178.7011755,-240.9758297,481.6854415
4.56182473,-171.6147268,-249.010343,477.8309538
4.56482593,-164.4757375,-257.0168876,473.571014
4.567827131,-156.5568249,-264.6513525,468.0565231
4.570828331,-148.9227908,-272.4174752,462.5304611
4.573829532,-141.172141,-280.1253164,456.52415
4.576830732,-133.3048754,-287.7748761,450.0375896
4.579831933,-125.3209941,-295.3661543,443.07078
4.582833133,-116.9842437,-303.5429081,436.784371
4.585834334,-108.9637268,-311.3688481,430.3751634
4.588835534,-100.94321,-319.1947882,423.9659559
4.591836735,-92.9226932,-327.0207283,417.5567483
4.594837935,-84.90217637,-334.8466683,411.1475408
4.597839136,-75.8912196,-345.6856177,406.0964958
4.600840336,-67.53630474,-354.5288273,400.1458389
4.603841537,-59.18138989,-363.3720369,394.195182
4.606842737,-50.82647504,-372.2152465,388.2445251
4.609843938,-42.47156018,-381.0584561,382.2938682
4.612845138,-32.25829816,-392.2691849,378.4278693
4.615846339,-23.26525633,-401.9253631,373.1930509
4.618847539,-14.2722145,-411.5815413,367.9582326
4.621848739,-5.27917267,-421.2377194,362.7234142
4.62484994,3.71386916,-430.8938976,357.4885958
4.62785114,13.67170083,-436.391652,352.4482657
4.630852341,23.00178466,-444.5951165,347.2813903
4.633853541,32.33186848,-452.7985809,342.1145149
4.636854742,41.66195231,-461.0020453,336.9476395
4.639855942,50.99203614,-469.2055098,331.7807641
4.642857143,59.0214234,-471.1160062,324.6953374
4.645858343,67.59186628,-475.644212,318.4079777
4.648859544,76.03218211,-479.5428434,311.9286781
4.651860744,84.34237089,-482.8119003,305.2574388
4.654861945,92.52243261,-485.4513826,298.3942597
4.657863145,101.0002098,-488.6327661,292.4101053
4.660864346,109.1744805,-490.7098449,285.8000122
4.663865546,117.262588,-492.2777265,279.1080284
4.666866747,125.2645322,-493.3364108,272.3341538
4.669867947,133.1803131,-493.8858978,265.4783884
4.672869148,142.1538109,-496.2298986,259.4889031
4.675870348,150.5903788,-497.156883,253.043883
4.678871549,159.0615695,-497.8179268,246.6170928
4.681872749,167.5673833,-498.2130301,240.2085324
4.68487395,176.10782,-498.3421928,233.8182019
4.68787515,184.0128879,-497.2116012,226.8297212
4.690876351,192.2088012,-496.1951296,220.0951902
4.693877551,200.366602,-494.8048271,213.3119737
4.696878752,208.4862901,-493.0406938,206.4800716
4.699879952,216.5678656,-490.9027297,199.599484
4.702881152,224.7398197,-488.0716694,192.6394175
4.705882353,232.8260829,-484.9849972,185.6420677
4.708883553,240.8885823,-481.4888414,178.5925937
4.711884754,248.9273178,-477.583202,171.4909954
4.714885954,256.9422896,-473.268079,164.3372728
4.717887155,264.3739919,-466.035804,156.0469337
4.720888355,272.1754615,-460.8233281,148.4805707
4.723889556,279.9769312,-455.6108521,140.9142078
4.726890756,287.7784009,-450.3983761,133.3478448
4.729891957,295.5798705,-445.1859002,125.7814818
4.732893157,303.3813402,-439.9734242,118.2151188
4.735894358,311.5265697,-430.4585875,108.9651856
4.738895558,319.4258419,-424.0220547,100.9198331
